id_cliente,nombre_cliente,provincia,localidad,categoria_cliente
1550,Nicolás Suárez,Chaco,Quitilipi,kiosco
1551,Ana Álvarez,Formosa,El Colorado,kiosco
1552,Maximiliano Duarte,Chaco,Quitilipi,distribuidor
1553,Ana Acosta,Formosa,Las Lomitas,distribuidor
1554,Pablo Acosta,Formosa,Riacho He-Hé,supermercado
1555,Aldana Fernández,Formosa,Laguna Blanca,restaurante
1556,Florencia Valdez,Misiones,Eldorado,almacén
1557,Cintia Silva,Formosa,Riacho He-Hé,almacén
1558,José Vera,Misiones,San Vicente,kiosco
1559,Laura Duarte,Corrientes,Saladas,almacén
1560,Julieta Cardozo,Formosa,Riacho He-Hé,distribuidor
1561,Rocío Torres,Corrientes,Bella Vista,distribuidor
1562,Aldana Sosa,Misiones,Eldorado,restaurante
1563,Gabriel Ramírez,Formosa,Comandante Fontana,restaurante
1564,Romina Franco,Formosa,Riacho He-Hé,almacén
1565,Nadia García,Chaco,Charata,supermercado
1566,Diego Sosa,Formosa,Herradura,almacén
1567,María García,Misiones,Leandro N. Alem,restaurante
1568,Damián Aguirre,Formosa,Riacho He-Hé,supermercado
1569,Carlos López,Formosa,Laguna Blanca,distribuidor
1570,Mario Ramírez,Chaco,Barranqueras,distribuidor
1571,Juan Ramírez,Chaco,Quitilipi,restaurante
1572,Romina López,Formosa,El Colorado,restaurante
1573,Brenda Franco,Chaco,Presidencia Roque Sáenz Peña,kiosco
1574,Gabriel Flores,Corrientes,Ituzaingó,restaurante
1575,Valeria Torres,Misiones,Jardín América,distribuidor
1576,Maximiliano Duarte,Misiones,Montecarlo,distribuidor
1577,Agustín Flores,Misiones,Puerto Iguazú,supermercado
1578,Gabriel Sosa,Chaco,Las Breñas,almacén
1579,Ariel Franco,Corrientes,Bella Vista,supermercado
1580,Cintia Domínguez,Misiones,Posadas,distribuidor
1581,Mario Ramírez,Misiones,Leandro N. Alem,distribuidor
1582,Valeria Duarte,Misiones,Oberá,kiosco
1583,Lucía Duarte,Chaco,Quitilipi,almacén
1584,Luis Benítez,Misiones,Leandro N. Alem,distribuidor
1585,Ariel Suárez,Misiones,Apóstoles,distribuidor
1586,Carlos Silva,Corrientes,Curuzú Cuatiá,restaurante
1587,Hernán Ramírez,Chaco,Puerto Vilelas,supermercado
1588,Dario Álvarez,Corrientes,Saladas,almacén
1589,Julieta Pérez,Chaco,Fontana,almacén
1590,Maximiliano Suárez,Misiones,Montecarlo,supermercado
1591,Nicolás Sosa,Formosa,Pirané,restaurante
1592,Luis Villalba,Misiones,Puerto Iguazú,almacén
1593,Ivana Benítez,Chaco,Villa Ángela,supermercado
1594,Marta Martínez,Misiones,San Vicente,almacén
1595,Mario López,Misiones,Apóstoles,almacén
1596,Diego Valdez,Corrientes,Paso de los Libres,distribuidor
1597,Ivana Vera,Chaco,Presidencia Roque Sáenz Peña,supermercado
1598,Mario Suárez,Misiones,Jardín América,kiosco
1599,Julieta Duarte,Chaco,Fontana,restaurante
1600,Daniel Álvarez,Misiones,Posadas,almacén
1601,Rocío Aguirre,Corrientes,Saladas,kiosco
1602,Juan Villalba,Corrientes,Ituzaingó,almacén
1603,Julieta Valdez,Formosa,Herradura,restaurante
1604,José Silva,Misiones,San Vicente,supermercado
1605,Hernán Silva,Corrientes,Goya,supermercado
1606,Agustín Domínguez,Corrientes,Esquina,kiosco
1607,Dario Flores,Formosa,El Colorado,almacén
1608,Carlos López,Chaco,Charata,almacén
1609,Laura Flores,Corrientes,Curuzú Cuatiá,supermercado
1610,Jorge Valdez,Chaco,Villa Ángela,restaurante
1611,Sofía Torres,Formosa,Comandante Fontana,supermercado
1612,Noelia Domínguez,Misiones,Leandro N. Alem,almacén
1613,Ariel Duarte,Corrientes,Ituzaingó,supermercado
1614,Daniel Suárez,Chaco,Quitilipi,kiosco
1615,Federico Domínguez,Chaco,Quitilipi,kiosco
1616,María Vera,Corrientes,Esquina,restaurante
1617,Ezequiel Sosa,Corrientes,Esquina,restaurante
1618,Ezequiel Gutiérrez,Corrientes,Paso de los Libres,restaurante
1619,Daniel Pérez,Corrientes,Bella Vista,restaurante
1620,Marta García,Misiones,Montecarlo,kiosco
1621,Diego Torres,Formosa,Herradura,kiosco
1622,Ivana Álvarez,Misiones,Oberá,almacén
1623,Ivana Molina,Chaco,Barranqueras,kiosco
1624,Federico Álvarez,Corrientes,Saladas,distribuidor
1625,Jorge Sosa,Chaco,Charata,kiosco
1626,Lucía Aguirre,Formosa,Comandante Fontana,kiosco
1627,Nicolás Rojas,Corrientes,Esquina,almacén
1628,Brenda Franco,Corrientes,Paso de los Libres,restaurante
1629,Noelia Acosta,Formosa,Clorinda,restaurante
1630,Lucía García,Corrientes,Paso de los Libres,kiosco
1631,Brenda Acosta,Corrientes,Paso de los Libres,almacén
1632,Ivana Rojas,Formosa,Clorinda,supermercado
1633,Cintia Acosta,Chaco,Presidencia Roque Sáenz Peña,supermercado
1634,Juan Castro,Misiones,Apóstoles,restaurante
1635,Juan Castro,Misiones,Eldorado,kiosco
1636,Ivana Romero,Corrientes,Bella Vista,restaurante
1637,Federico Domínguez,Corrientes,Goya,restaurante
1638,Maximiliano Franco,Formosa,Herradura,distribuidor
1639,Brenda Duarte,Corrientes,Bella Vista,kiosco
1640,Aldana Castro,Misiones,Montecarlo,kiosco
1641,Marta Torres,Corrientes,Bella Vista,distribuidor
1642,Federico López,Corrientes,Paso de los Libres,supermercado
1643,Jorge Sosa,Chaco,Resistencia,almacén
1644,Luis Ramírez,Formosa,Riacho He-Hé,distribuidor
1645,Luis Fernández,Corrientes,Mercedes,distribuidor
1646,Dario Vera,Corrientes,Paso de los Libres,kiosco
1647,Brenda Fernández,Misiones,Montecarlo,kiosco
1648,Esteban Domínguez,Corrientes,Corrientes,restaurante
1649,Cintia Pérez,Corrientes,Bella Vista,distribuidor
1650,Marta Romero,Chaco,Presidencia Roque Sáenz Peña,kiosco
1651,Hernán Vera,Chaco,Resistencia,distribuidor
1652,Laura Aguirre,Chaco,Barranqueras,almacén
1653,Maximiliano Franco,Formosa,Pirané,distribuidor
1654,Ivana Sosa,Chaco,Quitilipi,almacén
1655,Elena Franco,Misiones,Leandro N. Alem,restaurante
1656,Gabriel Valdez,Formosa,El Colorado,distribuidor
1657,María Silva,Misiones,Aristóbulo del Valle,kiosco
1658,Mario Silva,Misiones,Leandro N. Alem,distribuidor
1659,Cintia Acosta,Corrientes,Bella Vista,distribuidor
1660,Elena Torres,Corrientes,Curuzú Cuatiá,distribuidor
1661,Ivana Silva,Misiones,Posadas,distribuidor
1662,Ivana Torres,Corrientes,Esquina,restaurante
1663,Valeria Benítez,Chaco,Resistencia,restaurante
1664,Esteban Castro,Misiones,Leandro N. Alem,kiosco
1665,Aldana Domínguez,Formosa,Comandante Fontana,restaurante
1666,Ivana Pérez,Formosa,Riacho He-Hé,restaurante
1667,Esteban Gómez,Corrientes,Bella Vista,restaurante
1668,José García,Formosa,Formosa,supermercado
1669,Jorge Torres,Chaco,Puerto Vilelas,kiosco
1670,Diego Rojas,Misiones,San Vicente,kiosco
1671,Nadia Villalba,Formosa,Herradura,kiosco
1672,Luis Villalba,Chaco,Charata,almacén
1673,Diego Álvarez,Chaco,Las Breñas,kiosco
1674,Maximiliano García,Formosa,Formosa,almacén
1675,Jorge Álvarez,Formosa,Herradura,restaurante
1676,Dario Castro,Misiones,San Vicente,kiosco
1677,Laura Romero,Corrientes,Mercedes,kiosco
1678,Luis Suárez,Formosa,Clorinda,distribuidor
1679,Elena Valdez,Misiones,San Vicente,distribuidor
1680,Luis Gómez,Corrientes,Virásoro,kiosco
1681,Pablo Acosta,Formosa,Clorinda,kiosco
1682,Julieta Acosta,Chaco,Fontana,distribuidor
1683,José Silva,Chaco,Fontana,restaurante
1684,Julieta Castro,Misiones,Oberá,restaurante
1685,Federico Silva,Misiones,Aristóbulo del Valle,restaurante
1686,Carlos Gómez,Misiones,Posadas,supermercado
1687,Marta Medina,Misiones,Oberá,distribuidor
1688,Aldana Valdez,Chaco,Barranqueras,kiosco
1689,Noelia Valdez,Formosa,Herradura,kiosco
1690,Brenda Silva,Misiones,Puerto Iguazú,distribuidor
1691,Laura Gómez,Corrientes,Corrientes,kiosco
1692,Ariel Domínguez,Chaco,Las Breñas,distribuidor
1693,Daniel Romero,Formosa,Pirané,almacén
1694,Damián García,Misiones,Eldorado,almacén
1695,Esteban García,Formosa,Comandante Fontana,almacén
1696,Sofía Álvarez,Misiones,Montecarlo,supermercado
1697,Julieta Franco,Corrientes,Ituzaingó,kiosco
1698,Damián Sosa,Formosa,Comandante Fontana,restaurante
1699,José Aguirre,Formosa,Formosa,almacén
1700,María Gómez,Formosa,Las Lomitas,supermercado
1701,Laura Gómez,Corrientes,Bella Vista,distribuidor
1702,Esteban Valdez,Corrientes,Goya,almacén
1703,Agustín Cardozo,Formosa,Las Lomitas,supermercado
1704,Julieta Pérez,Misiones,Jardín América,supermercado
1705,Ezequiel Benítez,Corrientes,Paso de los Libres,supermercado
1706,Daniel Pérez,Misiones,Aristóbulo del Valle,kiosco
1707,Elena Torres,Misiones,Jardín América,distribuidor
1708,Laura Flores,Chaco,Presidencia Roque Sáenz Peña,almacén
1709,Ana Domínguez,Misiones,Eldorado,almacén
1710,Maximiliano Cardozo,Corrientes,Paso de los Libres,distribuidor
1711,Diego Benítez,Misiones,Apóstoles,kiosco
1712,Dario Álvarez,Misiones,Oberá,kiosco
1713,Romina Gómez,Corrientes,Virásoro,restaurante
1714,Diego Acosta,Misiones,Oberá,kiosco
1715,Laura Franco,Corrientes,Ituzaingó,supermercado
1716,Marta Romero,Formosa,El Colorado,supermercado
1717,Valeria Torres,Chaco,Quitilipi,almacén
1718,Damián García,Chaco,Villa Ángela,restaurante
1719,Nicolás Pérez,Chaco,Quitilipi,restaurante
1720,Sofía Martínez,Misiones,Aristóbulo del Valle,almacén
1721,Diego Domínguez,Corrientes,Bella Vista,supermercado
1722,Romina Valdez,Corrientes,Corrientes,kiosco
1723,Hernán Fernández,Corrientes,Mercedes,supermercado
1724,Nadia Medina,Corrientes,Ituzaingó,restaurante
1725,Damián Suárez,Chaco,Villa Ángela,almacén
1726,Maximiliano Valdez,Misiones,San Vicente,supermercado
1727,Florencia López,Corrientes,Virásoro,almacén
1728,Ana Villalba,Misiones,Eldorado,almacén
1729,Nadia Flores,Chaco,Resistencia,supermercado
1730,Valeria Sosa,Formosa,Clorinda,supermercado
1731,Carlos García,Chaco,Presidencia Roque Sáenz Peña,kiosco
1732,Romina Sosa,Formosa,Pirané,distribuidor
1733,Federico Gómez,Corrientes,Paso de los Libres,restaurante
1734,Pablo Benítez,Formosa,Comandante Fontana,kiosco
1735,Sofía Acosta,Formosa,Pirané,almacén
1736,Federico Domínguez,Corrientes,Paso de los Libres,supermercado
1737,Esteban Suárez,Misiones,Puerto Iguazú,kiosco
1738,Cintia Vera,Chaco,Resistencia,almacén
1739,Marta Sosa,Corrientes,Goya,restaurante
1740,Ivana Villalba,Chaco,General San Martín,restaurante
1741,Daniel Sosa,Misiones,Jardín América,restaurante
1742,Hernán Duarte,Corrientes,Mercedes,almacén
1743,Laura Franco,Chaco,Villa Ángela,restaurante
1744,Jorge Romero,Chaco,Presidencia Roque Sáenz Peña,restaurante
1745,Hernán Duarte,Corrientes,Ituzaingó,distribuidor
1746,Juan Medina,Chaco,Barranqueras,restaurante
1747,Carlos Gómez,Misiones,Aristóbulo del Valle,distribuidor
1748,Daniel Valdez,Formosa,Riacho He-Hé,supermercado
1749,Nicolás Flores,Chaco,Quitilipi,restaurante
1750,Ariel Gómez,Corrientes,Curuzú Cuatiá,supermercado
1751,Carlos Gutiérrez,Corrientes,Corrientes,supermercado
1752,Diego Acosta,Chaco,Resistencia,kiosco
1753,María Silva,Formosa,Clorinda,supermercado
1754,Lucía Rojas,Chaco,General San Martín,kiosco
1755,Aldana Álvarez,Formosa,Riacho He-Hé,kiosco
1756,Rocío Silva,Formosa,Las Lomitas,almacén
1757,Juan Rojas,Chaco,Quitilipi,almacén
1758,Esteban Romero,Misiones,Posadas,almacén
1759,Esteban Castro,Chaco,Charata,supermercado
1760,Juan Flores,Chaco,Presidencia Roque Sáenz Peña,almacén
1761,Federico Duarte,Misiones,Leandro N. Alem,kiosco
1762,Dario Aguirre,Misiones,Leandro N. Alem,supermercado
1763,Esteban Domínguez,Formosa,Riacho He-Hé,supermercado
1764,Diego Silva,Chaco,Villa Ángela,supermercado
1765,Marta García,Misiones,Puerto Iguazú,restaurante
1766,Ariel López,Corrientes,Esquina,restaurante
1767,Brenda Suárez,Formosa,Riacho He-Hé,distribuidor
1768,Valeria López,Misiones,San Vicente,kiosco
1769,Ariel Romero,Formosa,Riacho He-Hé,supermercado
1770,Valeria Gómez,Formosa,Ibarreta,restaurante
1771,Nicolás Aguirre,Corrientes,Bella Vista,restaurante
1772,Marta Domínguez,Formosa,Ibarreta,distribuidor
1773,Dario Fernández,Corrientes,Bella Vista,kiosco
1774,Diego Ramírez,Misiones,Leandro N. Alem,supermercado
1775,Maximiliano Acosta,Corrientes,Paso de los Libres,restaurante
1776,María Martínez,Chaco,Resistencia,distribuidor
1777,Valeria Martínez,Chaco,Quitilipi,supermercado
1778,Esteban Domínguez,Chaco,Presidencia Roque Sáenz Peña,supermercado
1779,Ana Fernández,Misiones,Puerto Iguazú,almacén
1780,Federico Álvarez,Corrientes,Goya,supermercado
1781,Ariel Flores,Chaco,General San Martín,distribuidor
1782,Laura Vera,Formosa,Herradura,restaurante
1783,Mario Castro,Corrientes,Ituzaingó,restaurante
1784,Federico Domínguez,Corrientes,Goya,supermercado
1785,Julieta Castro,Corrientes,Saladas,kiosco
1786,Pablo Silva,Misiones,Oberá,distribuidor
1787,Noelia Gutiérrez,Formosa,Comandante Fontana,almacén
1788,Cintia Benítez,Misiones,Apóstoles,supermercado
1789,Marta Gutiérrez,Misiones,Jardín América,distribuidor
1790,Brenda Medina,Corrientes,Goya,kiosco
1791,Ivana Domínguez,Misiones,Montecarlo,almacén
1792,Lucía Flores,Misiones,Puerto Iguazú,restaurante
1793,Aldana García,Chaco,Quitilipi,distribuidor
1794,Esteban Gutiérrez,Corrientes,Curuzú Cuatiá,restaurante
1795,Noelia Fernández,Misiones,Apóstoles,kiosco
1796,Julieta Benítez,Corrientes,Goya,almacén
1797,Ariel Álvarez,Corrientes,Curuzú Cuatiá,supermercado
1798,Ivana Suárez,Formosa,Laguna Blanca,distribuidor
1799,Florencia Benítez,Chaco,Charata,distribuidor
1800,Agustín Vera,Misiones,Puerto Iguazú,supermercado
1801,Maximiliano García,Corrientes,Mercedes,kiosco
1802,Dario Romero,Chaco,Quitilipi,supermercado
1803,Valeria Gutiérrez,Misiones,San Vicente,kiosco
1804,Hernán Ramírez,Formosa,Laguna Blanca,supermercado
1805,Esteban Ramírez,Corrientes,Corrientes,supermercado
1806,Noelia Silva,Formosa,Riacho He-Hé,restaurante
1807,Diego Aguirre,Chaco,Charata,restaurante
1808,Ariel Gutiérrez,Misiones,Aristóbulo del Valle,distribuidor
1809,Valeria Álvarez,Formosa,Riacho He-Hé,supermercado
1810,Rocío Romero,Formosa,Comandante Fontana,kiosco
1811,Esteban Silva,Misiones,Oberá,almacén
1812,Pablo García,Formosa,Laguna Blanca,almacén
1813,Ezequiel Molina,Corrientes,Virásoro,supermercado
1814,Brenda Molina,Corrientes,Esquina,supermercado
1815,Valeria Flores,Misiones,Jardín América,supermercado
1816,Juan Duarte,Corrientes,Virásoro,supermercado
1817,Cintia Torres,Misiones,San Vicente,supermercado
1818,Ana Aguirre,Chaco,Puerto Vilelas,kiosco
1819,Gabriel García,Misiones,Puerto Iguazú,distribuidor
1820,Florencia Franco,Formosa,Riacho He-Hé,supermercado
1821,Julieta Cardozo,Chaco,Villa Ángela,kiosco
1822,Elena Álvarez,Formosa,Comandante Fontana,restaurante
1823,Juan Álvarez,Misiones,Oberá,supermercado
1824,Brenda Molina,Formosa,Riacho He-Hé,restaurante
1825,José Torres,Misiones,Montecarlo,kiosco
1826,Sofía Martínez,Formosa,Formosa,distribuidor
1827,María Álvarez,Corrientes,Paso de los Libres,distribuidor
1828,Valeria Fernández,Corrientes,Bella Vista,supermercado
1829,Laura Acosta,Corrientes,Curuzú Cuatiá,kiosco
1830,Laura Sosa,Formosa,Las Lomitas,restaurante
1831,Diego Valdez,Corrientes,Bella Vista,supermercado
1832,Noelia Villalba,Misiones,Aristóbulo del Valle,supermercado
1833,Romina Aguirre,Corrientes,Bella Vista,restaurante
1834,Ana Duarte,Misiones,Aristóbulo del Valle,supermercado
1835,Florencia Valdez,Chaco,Barranqueras,restaurante
1836,Mario Cardozo,Chaco,Presidencia Roque Sáenz Peña,distribuidor
1837,Lucía Álvarez,Corrientes,Goya,almacén
1838,Ezequiel Acosta,Misiones,Eldorado,kiosco
1839,Esteban Fernández,Formosa,Ibarreta,distribuidor
1840,Diego Martínez,Corrientes,Paso de los Libres,almacén
1841,Federico Acosta,Formosa,Ibarreta,restaurante
1842,María Villalba,Formosa,Herradura,kiosco
1843,Brenda López,Corrientes,Paso de los Libres,restaurante
1844,Ezequiel Sosa,Corrientes,Virásoro,restaurante
1845,Marta Silva,Formosa,Ibarreta,distribuidor
1846,Pablo Aguirre,Corrientes,Mercedes,distribuidor
1847,Julieta Villalba,Misiones,Apóstoles,distribuidor
1848,Maximiliano Valdez,Formosa,Herradura,restaurante
1849,Federico Ramírez,Misiones,Montecarlo,almacén
1850,Mario Suárez,Formosa,Pirané,supermercado
1851,Florencia Fernández,Formosa,Herradura,supermercado
1852,Carlos Castro,Chaco,Charata,restaurante
1853,Valeria Romero,Corrientes,Bella Vista,almacén
1854,José Suárez,Corrientes,Virásoro,kiosco
1855,Cintia Franco,Corrientes,Virásoro,almacén
1856,Brenda López,Formosa,Riacho He-Hé,kiosco
1857,Luis Torres,Formosa,Formosa,almacén
1858,María Duarte,Corrientes,Bella Vista,supermercado
1859,Federico Domínguez,Formosa,Clorinda,distribuidor
1860,Jorge Flores,Misiones,Aristóbulo del Valle,restaurante
1861,Esteban Pérez,Corrientes,Goya,restaurante
1862,Pablo Silva,Misiones,Apóstoles,kiosco
1863,Juan Silva,Formosa,Ibarreta,kiosco
1864,Mario Suárez,Corrientes,Mercedes,distribuidor
1865,Florencia Acosta,Misiones,Oberá,supermercado
1866,Gabriel Franco,Formosa,Las Lomitas,distribuidor
1867,Damián García,Formosa,Clorinda,supermercado
1868,Aldana Franco,Misiones,Leandro N. Alem,kiosco
1869,Laura Castro,Formosa,Herradura,kiosco
1870,Federico Vera,Corrientes,Ituzaingó,restaurante
1871,Florencia Benítez,Chaco,Fontana,kiosco
1872,Marta Pérez,Chaco,Presidencia Roque Sáenz Peña,kiosco
1873,Rocío Domínguez,Misiones,Jardín América,almacén
1874,Hernán Vera,Misiones,Oberá,almacén
1875,Agustín Aguirre,Chaco,Quitilipi,restaurante
1876,Mario Domínguez,Misiones,Aristóbulo del Valle,kiosco
1877,Carlos Pérez,Chaco,Fontana,restaurante
1878,Elena Fernández,Misiones,Posadas,kiosco
1879,Valeria Aguirre,Formosa,El Colorado,distribuidor
1880,Noelia Medina,Chaco,Resistencia,restaurante
1881,Maximiliano Torres,Misiones,Montecarlo,kiosco
1882,Nadia Gutiérrez,Formosa,Herradura,restaurante
1883,Sofía Molina,Formosa,Formosa,kiosco
1884,Nadia Valdez,Formosa,Ibarreta,distribuidor
1885,Ivana Pérez,Chaco,Puerto Vilelas,supermercado
1886,Romina Suárez,Formosa,Las Lomitas,kiosco
1887,Ana García,Chaco,Las Breñas,distribuidor
1888,Esteban Acosta,Formosa,Herradura,kiosco
1889,Federico Aguirre,Chaco,Villa Ángela,almacén
1890,Daniel Gutiérrez,Formosa,Pirané,kiosco
1891,Mario Álvarez,Formosa,Pirané,supermercado
1892,Gabriel Sosa,Misiones,Posadas,supermercado
1893,Agustín Gutiérrez,Formosa,Pirané,distribuidor
1894,María Acosta,Chaco,Charata,almacén
1895,Julieta Gutiérrez,Formosa,Formosa,distribuidor
1896,Dario Sosa,Misiones,Jardín América,supermercado
1897,Lucía Fernández,Misiones,Posadas,supermercado
1898,Brenda López,Formosa,Comandante Fontana,distribuidor
1899,Daniel Fernández,Formosa,Ibarreta,almacén
1900,Pablo Benítez,Misiones,Eldorado,restaurante
1901,Elena Martínez,Formosa,Herradura,supermercado
1902,Hernán Martínez,Misiones,Oberá,almacén
1903,Valeria Aguirre,Formosa,Herradura,distribuidor
1904,Valeria Martínez,Chaco,Barranqueras,almacén
1905,Federico López,Misiones,Puerto Iguazú,supermercado
1906,Agustín Duarte,Formosa,Las Lomitas,kiosco
1907,Dario Pérez,Corrientes,Virásoro,distribuidor
1908,Elena Álvarez,Corrientes,Paso de los Libres,supermercado
1909,Marta Aguirre,Misiones,Apóstoles,restaurante
1910,Julieta García,Chaco,Barranqueras,kiosco
1911,Mario Molina,Chaco,Puerto Vilelas,almacén
1912,Jorge López,Corrientes,Bella Vista,almacén
1913,Luis Álvarez,Chaco,Fontana,kiosco
1914,Juan Sosa,Formosa,Laguna Blanca,kiosco
1915,Romina Cardozo,Corrientes,Bella Vista,kiosco
1916,Daniel Molina,Formosa,Las Lomitas,kiosco
1917,Julieta Suárez,Chaco,Presidencia Roque Sáenz Peña,restaurante
1918,María Castro,Misiones,Montecarlo,distribuidor
1919,Lucía Pérez,Chaco,Las Breñas,distribuidor
1920,Luis Rojas,Formosa,Las Lomitas,restaurante
1921,Ariel Suárez,Corrientes,Corrientes,restaurante
1922,Valeria Duarte,Corrientes,Ituzaingó,supermercado
1923,María Rojas,Corrientes,Saladas,kiosco
1924,Noelia Suárez,Misiones,Posadas,almacén
1925,Gabriel Sosa,Corrientes,Ituzaingó,supermercado
1926,Rocío López,Chaco,Puerto Vilelas,almacén
1927,Rocío Rojas,Misiones,Oberá,distribuidor
1928,Juan Benítez,Corrientes,Mercedes,supermercado
1929,Daniel Villalba,Formosa,Formosa,distribuidor
1930,Brenda Cardozo,Corrientes,Mercedes,almacén
1931,Nicolás Valdez,Misiones,San Vicente,distribuidor
1932,Brenda Torres,Chaco,Barranqueras,almacén
1933,Mario Gómez,Corrientes,Goya,supermercado
1934,María Pérez,Misiones,San Vicente,distribuidor
1935,Brenda Álvarez,Corrientes,Virásoro,restaurante
1936,Federico Fernández,Corrientes,Paso de los Libres,restaurante
1937,José Domínguez,Corrientes,Curuzú Cuatiá,distribuidor
1938,Rocío Castro,Formosa,Las Lomitas,supermercado
